þ.e.	as	þ.e.
Hún	fpven	hún
ákvað	sfg3eþ	ákveða
að	cn	að
þakka	sng	þakka
honum	fpkeþ	hann
vel	aa	vel
fyrir	aa	fyrir
við	ao	við
tækifæri	nheo	tækifæri
.	.	.
Hún	fpven	hún
sat	sfg3eþ	sitja
lengi	aa	lengi
í	aþ	í
hellinum	nkeþg	hellir
og	c	og
horfði	sfg3eþ	horfa
út	aa	út
á	ao	á
sjóinn	nkeog	sjór
.	.	.
Það	fphen	það
var	sfg3eþ	vera
hlýtt	lhensf	hlýr
úti	aa	úti
en	c	en
dálítill	lkensf	dálítill
vindur	nken	vindur
svo	aa	svo
sjórinn	nkeng	sjór
gutlaði	sfg3eþ	gutla
við	ao	við
steinana	nkfog	steinn
í	aþ	í
fjörunni	nveþg	fjara
.	.	.
Það	fphen	það
var	sfg3eþ	vera
afslappandi	lhenof	afslappandi
að	cn	að
fylgjast	snm	fylgja
með	aþ	með
bárunum	nvfþg	bára
og	c	og
heyra	sng	heyra
ekkert	foheo	enginn
nema	c	nema
niðinn	nkeog	niður
frá	aþ	frá
hafinu	nheþg	haf
og	c	og
einstaka	lheoof	einstaka
garg	nheo	garg
í	aþ	í
gráðugum	lkfþsf	gráðugur
mávum	nkfþ	mávur
sem	ct	sem
sveimuðu	sfg3fþ	sveima
yfir	aþ	yfir
víkinni	nveþg	vík
í	aþ	í
leit	nveþ	leit
að	aþ	að
æti	nheþ	æti
.	.	.
Hún	fpven	hún
grét	sfg3eþ	gráta
en	c	en
henni	fpveþ	hún
leið	sfg3eþ	líða
samt	aa	samt
líka	aa	líka
vel	aa	vel
.	.	.
Hún	fpven	hún
var	sfg3eþ	vera
þakklát	lvensf	þakklátur
vinkonu	nveþ	vinkona
sinni	feveþ	sinn
fyrir	ao	fyrir
þessa	faveo	þessi
frábæru	lveovf	frábær
gjöf	nveo	gjöf
og	c	og
ákvað	sfg3eþ	ákveða
að	cn	að
geyma	sng	geyma
hana	fpveo	hún
alltaf	aa	alltaf
vel	aa	vel
.	.	.
Kannski	aa	kannski
myndi	svg3eþ	munu
hún	fpven	hún
einhvern	fokeo	einhver
tímann	nkeog	tími
þegar	c	þegar
hún	fpven	hún
yrði	svg3eþ	verða
fullorðin	lvensf	fullorðinn
segja	sng	segja
börnunum	nhfþg	barn
sínum	fehfþ	sinn
söguna	nveog	saga
um	ao	um
dagbókina	nveog	dagbók
en	c	en
hún	fpven	hún
myndi	svg3eþ	munu
aldrei	aa	aldrei
sýna	sng	sýna
neinum	fokeþ	neinn
hana	fpveo	hún
.	.	.
Bókin	nveng	bók
og	c	og
innihald	nhen	innihald
hennar	fpvee	hún
yrði	svg3eþ	verða
leyndarmál	nhen	leyndarmál
þeirra	fpvfe	hún
tveggja	tfvfe	tveir
.	.	.
Ástu	nveo-s	Ásta
langaði	sfg3eþ	langa
mest	aae	mikið
að	cn	að
koma	sng	koma
sér	fpveþ	sig
vel	aa	vel
fyrir	aa	fyrir
einhvers	fokee	einhver
staðar	nkee	staður
og	c	og
lesa	sng	lesa
alla	foveo	allur
bókina	nveog	bók
í	aþ	í
einum	tfkeþ	einn
rykk	nkeþ	rykkur
og	c	og
hún	fpven	hún
var	sfg3eþ	vera
líka	aa	líka
forvitin	lvensf	forvitinn
að	cn	að
vita	sng	vita
hvað	fshen	hver
stæði	svg3eþ	standa
í	aþ	í
hinu	faheþ	hinn
bréfinu	nheþg	bréf
.	.	.
Það	fphen	það
var	sfg3eþ	vera
notalegt	lhensf	notalegur
að	c	að
nú	aa	nú
áttu	sfg3fþ	eiga
þær	fpvfn	hún
tvær	tfvfn	tveir
leyndarmál	nheo	leyndarmál
saman	aa	saman
.	.	.
Frábært	lheosf	frábær
leyndarmál	nheo	leyndarmál
.	.	.
En	c	en
hvaða	fsheo	hvaða
loforð	nheo	loforð
var	sfg3eþ	vera
Eyvör	nven-s	Eyvör
að	cn	að
tala	sng	tala
um	ao	um
?	?	?
Mikilvægt	lheosf	mikilvægur
loforð	nheo	loforð
?	?	?
Ásta	nven-s	Ásta
var	sfg3eþ	vera
næstum	aa	næstum
því	fpheþ	það
viss	lvensf	viss
um	ao	um
að	c	að
hún	fpven	hún
væri	svg3eþ	vera
tilbúin	lvensf	tilbúinn
að	cn	að
lofa	sng	lofa
Eyvöru	nveþ-s	Eyvör
hverju	fsheþ	hver
sem	ct	sem
væri	svg3eþ	vera
en	c	en
henni	fpveþ	hún
datt	sfg3eþ	detta
ekkert	fohen	enginn
í	ao	í
hug	nkeo	hugur
sem	ct	sem
Eyvör	nven-s	Eyvör
gæti	svg3eþ	geta
beðið	ssg	bíða
hana	fpveo	hún
um	aa	um
.	.	.
Var	sfg3eþ	vera
ekki	aa	ekki
hvort	c	hvort
sem	ct	sem
er	sfg3en	vera
orðið	sþghen	verða
of	aa	of
seint	lhensf	seinn
að	cn	að
lofa	sng	lofa
henni	fpveþ	hún
einhverju	foheþ	einhver
núna	aa	núna
?	?	?
Bókin	nveng	bók
var	sfg3eþ	vera
ekki	aa	ekki
þykk	lvensf	þykkur
en	c	en
hún	fpven	hún
var	sfg3eþ	vera
núna	aa	núna
mikilvægasti	lkenve	mikilvægur
hluturinn	nkeng	hlutur
sem	ct	sem
Ásta	nven-s	Ásta
átti	sfg3eþ	eiga
.	.	.
Hún	fpven	hún
gat	sfg3eþ	geta
ekki	aa	ekki
beðið	ssg	bíða
með	ao	með
að	cn	að
hefja	sng	hefja
lesturinn	nkeog	lestur
,	,	,
opnaði	sfg3eþ	opna
bókina	nveog	bók
og	c	og
sökkti	sfg3eþ	sökkva
sér	fpveþ	sig
niður	aa	niður
í	ao	í
fyrsta	lkeove	fyrstur
kaflann	nkeog	kafli
.	.	.
Elsku	nvee	elska
dagbók	nven	dagbók
Ég	fp1en	ég
heiti	sfg1en	heita
Eyvör	nven-s	Eyvör
og	c	og
er	sfg1en	vera
alveg	aa	alveg
glænýorðin	lvensf	glænýorðinn
tíu	tfhfe	tíu
ára	nhfe	ár
.	.	.
Ég	fp1en	ég
keypti	sfg1eþ	kaupa
þig	fp2eo	þú
fyrir	ao	fyrir
afmælispeninginn	nkeog	afmælispeningur
minn	fekeo	minn
og	c	og
ætla	sfg1en	ætla
að	cn	að
segja	sng	segja
þér	fp2eþ	þú
öll	fohfo	allur
leyndarmálin	nhfog	leyndarmál
mín	fehfo	minn
.	.	.
Ég	fp1en	ég
segi	sfg1en	segja
henni	fpveþ	hún
Ástu	nveþ-s	Ásta
,	,	,
bestu	lveþve	góður
vinkonu	nveþ	vinkona
minni	feveþ	minn
,	,	,
næstum	aa	næstum
því	fpheþ	það
allt	foheo	allur
en	c	en
mér	fp1eþ	ég
finnst	sfm3en	finna
gaman	nhen	gaman
að	cn	að
skrifa	sng	skrifa
það	fpheo	það
líka	aa	líka
.	.	.
Kannski	aa	kannski
ætla	sfg1en	ætla
ég	fp1en	ég
einhvern	fokeo	einhver
tímann	nkeog	tími
að	cn	að
skrifa	sng	skrifa
bækur	nvfo	bók
sem	ct	sem
aðrir	fokfn	annar
fá	sfg3fn	fá
að	cn	að
lesa	sng	lesa
og	c	og
þá	aa	þá
ætla	sfg1en	ætla
ég	fp1en	ég
að	cn	að
skrifa	sng	skrifa
svakaleg	lhfosf	svakalegur
ævintýri	nhfo	ævintýri
,	,	,
kannski	aa	kannski
um	ao	um
arabískar	lvfosf	arabískur
prinsessur	nvfo	prinsessa
og	c	og
dreka	nkfo	dreki
og	c	og
spennandi	lhfoof	spennandi
ferðalög	nhfo	ferðalag
.	.	.
Bróðir	nken	bróðir
minn	feken	minn
heitir	sfg3en	heita
Siggi	nken-s	Siggi
.	.	.
Hann	fpken	hann
er	sfg3en	vera
fjórtán	tfhfe	fjórtán
ára	nhfe	ár
og	c	og
er	sfg3en	vera
töffari	nken	töffari
en	c	en
samt	aa	samt
góður	lkensf	góður
.	.	.
Mamma	nven	mamma
heitir	sfg3en	heita
Guðlaug	nven-s	Guðlaug
og	c	og
pabbi	nken	pabbi
heitir	sfg3en	heita
Eiríkur	nken-s	Eiríkur
.	.	.
Mér	fp1eþ	ég
finnst	sfm3en	finna
að	c	að
þú	fp2en	þú
eigir	svg2en	eiga
líka	aa	líka
að	cn	að
heita	sng	heita
eitthvað	fohen	einhver
svo	aa	svo
ég	fp1en	ég
ætla	sfg1en	ætla
að	cn	að
skíra	sng	skíra
þig	fp2eo	þú
.	.	.
Pabbi	nken	pabbi
kallar	sfg3en	kalla
mig	fp1eo	ég
oft	aa	oft
skvettu	nveo	skvetta
og	c	og
ég	fp1en	ég
fann	sfg1eþ	finna
eitt	tfheo	einn
sniðugt	lheosf	sniðugur
nafn	nheo	nafn
fyrir	ao	fyrir
þig	fp2eo	þú
sem	ct	sem
rímar	sfg3en	ríma
við	ao	við
það	fpheo	það
.	.	.
Mér	fp1eþ	ég
finnst	sfm3en	finna
þú	fp2en	þú
ekki	aa	ekki
geta	sng	geta
heitið	ssg	heita
Sigríður	nven-s	Sigríður
eða	c	eða
eitthvað	fohen	einhver
svoleiðis	lhenof	svoleiðis
af	aþ	af
því	fpheþ	það
að	c	að
þú	fp2en	þú
ert	sfg2en	vera
bók	nven	bók
.	.	.
Svo	aa	svo
að	c	að
hér	aa	hér
með	aa	með
skíri	sfg1en	skíra
ég	fp1en	ég
þig	fp2eo	þú
Flettu	nveo-s	Fletta
.	.	.
Ég	fp1en	ég
ætla	sfg1en	ætla
aldrei	aa	aldrei
að	cn	að
sýna	sng	sýna
neinum	fokeþ	neinn
það	faheo	sá
sem	ct	sem
ég	fp1en	ég
skrifa	sfg1en	skrifa
í	ao	í
þig	fp2eo	þú
heldur	c	heldur
bara	aa	bara
lesa	sng	lesa
það	fpheo	það
sjálf	fbven	sjálfur
þegar	c	þegar
ég	fp1en	ég
verð	sfg1en	verða
gömul	lvensf	gamall
og	c	og
leiðist	sfm3en	leiða
kannski	aa	kannski
á	aþ	á
elliheimilinu	nheþg	elliheimili
.	.	.
Ég	fp1en	ég
held	sfg1en	halda
samt	aa	samt
að	c	að
mér	fp1eþ	ég
muni	svg3en	munu
ekki	aa	ekki
oft	aa	oft
leiðast	snm	leiða
því	fpheþ	það
að	c	að
þegar	c	þegar
ég	fp1en	ég
verð	sfg1en	verða
gömul	lvensf	gamall
ætla	sfg1en	ætla
ég	fp1en	ég
að	cn	að
eiga	sng	eiga
fullt	lheosf	fullur
fullt	lheosf	fullur
af	aþ	af
barnabörnum	nhfþ	barnabarn
sem	ct	sem
koma	sfg3fn	koma
alltaf	aa	alltaf
í	ao	í
heimsókn	nveo	heimsókn
og	c	og
fá	sfg3fn	fá
brjóstsykur	nkeo	brjóstsykur
hjá	aþ	hjá
mér	fp1eþ	ég
og	c	og
svo	aa	svo
ætla	sfg1en	ætla
ég	fp1en	ég
að	cn	að
fara	sng	fara
oft	aa	oft
í	ao	í
göngutúra	nkfo	göngutúr
af	aþ	af
því	fpheþ	það
að	c	að
það	fphen	það
er	sfg3en	vera
svo	aa	svo
hollt	lhensf	hollur
.	.	.
Svo	aa	svo
ætla	sfg1en	ætla
ég	fp1en	ég
líka	aa	líka
að	cn	að
eiga	sng	eiga
eldgamlan	lkeosf	eldgamall
kærasta	nkeo	kærasti
og	c	og
læra	sng	læra
að	cn	að
dansa	sng	dansa
með	aþ	með
honum	fpkeþ	hann
gömludansana	nkfog	gömludans
og	c	og
fara	sng	fara
oft	aa	oft
á	ao	á
böll	nhfo	ball
.	.	.
Ég	fp1en	ég
ætla	sfg1en	ætla
ekki	aa	ekki
að	cn	að
skrifa	sng	skrifa
á	aþ	á
hverjum	fokeþ	hver
degi	nkeþ	dagur
svo	aa	svo
eiginlega	aa	eiginlega
ertu	sfg2en	vera
ekki	aa	ekki
dagbók	nven	dagbók
heldur	c	heldur
bara	aa	bara
svona	aa	svona
stundumbók	nven	stundumbók
.	.	.
Það	fphen	það
er	sfg3en	vera
samt	aa	samt
ekki	aa	ekki
til	aa	til
neitt	fohen	neinn
sem	ct	sem
heitir	sfg3en	heita
stundumbók	nven	stundumbók
svo	aa	svo
ég	fp1en	ég
kalla	sfg1en	kalla
þig	fp2eo	þú
bara	aa	bara
dagbók	nveo	dagbók
.	.	.
Vonandi	aa	vonandi
verðum	sfg1fn	verða
við	fp1fn	ég
góðar	lvfnsf	góður
vinkonur	nvfn	vinkona
.	.	.
Eyvör	nven-s	Eyvör
Þegar	c	þegar
Ásta	nven-s	Ásta
kom	sfg3eþ	koma
heim	aa	heim
í	ao	í
kvöldmat	nkeo	kvöldmatur
var	sfg3eþ	vera
mamma	nven	mamma
þögul	lvensf	þögull
en	c	en
greinilega	aa	greinilega
eftirvæntingarfull	lvensf	eftirvæntingarfullur
.	.	.
Hún	fpven	hún
vissi	sfg3eþ	vita
auðvitað	aa	auðvitað
af	aþ	af
hverju	fsheþ	hver
Ásta	nven-s	Ásta
vildi	sfg3eþ	vilja
frekar	aam	frekar
fara	sng	fara
á	aþ	á
hjólinu	nheþg	hjól
í	ao	í
skólann	nkeog	skóli
en	c	en
að	cn	að
fá	sng	fá
far	nheo	far
og	c	og
nú	aa	nú
beið	sfg3eþ	bíða
hún	fpven	hún
örugglega	aa	örugglega
eftir	aþ	eftir
að	cn	að
fá	sng	fá
að	cn	að
vita	sng	vita
um	ao	um
hvað	fsheo	hver
skilaboðin	nhfng	skilaboð
frá	aþ	frá
Eyvöru	nveþ-s	Eyvör
hefðu	svg3fþ	hafa
snúist	ssm	snúa
.	.	.
Ásta	nven-s	Ásta
reyndi	sfg3eþ	reyna
að	cn	að
láta	sng	láta
ekki	aa	ekki
á	aþ	á
neinu	foheþ	neinn
bera	sng	bera
og	c	og
dagbókin	nveng	dagbók
var	sfg3eþ	vera
vandlega	aa	vandlega
falin	lvensf	falinn
ofan	aa	ofan
í	aþ	í
skólatöskunni	nveþg	skólataska
hennar	fpvee	hún
.	.	.
Hún	fpven	hún
sá	sfg3eþ	sjá
að	c	að
mamma	nven	mamma
varð	sfg3eþ	verða
fyrir	aþ	fyrir
vonbrigðum	nhfþ	vonbrigði
en	c	en
knúsaði	sfg3eþ	knúsa
samt	aa	samt
Ástu	nveo-s	Ásta
og	c	og
sagði	sfg3eþ	segja
henni	fpveþ	hún
að	c	að
maturinn	nkeng	matur
væri	svg3eþ	vera
alveg	aa	alveg
að	cn	að
verða	sng	verða
tilbúinn	lkensf	tilbúinn
.	.	.
Við	ao	við
matarborðið	nheog	matarborð
var	sfg3eþ	vera
löng	lvensf	langur
þögn	nven	þögn
áður	aa	áður
en	c	en
mamma	nven	mamma
herti	sfg3eþ	herða
sig	fpveo	sig
upp	aa	upp
og	c	og
spurði	sfg3eþ	spyrja
hvort	c	hvort
Ásta	nven-s	Ásta
hefði	svg3eþ	hafa
farið	ssg	fara
á	ao	á
þennan	fakeo	þessi
leynistað	nkeo	leynistaður
.	.	.
«	«	«
Já	au	já
,	,	,
ég	fp1en	ég
fór	sfg1eþ	fara
þangað	aa	þangað
strax	aa	strax
eftir	ao	eftir
skóla	nkeo	skóli
,	,	,
»	»	»
sagði	sfg3eþ	segja
hún	fpven	hún
og	c	og
hélt	sfg3eþ	halda
áfram	aa	áfram
áður	aa	áður
en	c	en
mamma	nven	mamma
næði	svg3eþ	ná
að	cn	að
spyrja	sng	spyrja
meira	aam	meira
.	.	.
«	«	«
Og	c	og
ég	fp1en	ég
veit	sfg1en	vita
núna	aa	núna
hvað	fsheo	hver
Eyvör	nven-s	Eyvör
meinti	sfg3eþ	meina
með	aþ	með
skilaboðunum	nhfþg	skilaboð
.	.	.
Ég	fp1en	ég
get	sfg1en	geta
samt	aa	samt
eiginlega	aa	eiginlega
ekki	aa	ekki
sagt	ssg	segja
þér	fp2eþ	þú
hvað	fshen	hver
það	fphen	það
er	sfg3en	vera
en	c	en
það	fphen	það
er	sfg3en	vera
mjög	aa	mjög
gott	lhensf	góður
.	.	.
»	»	»
Ásta	nven-s	Ásta
sá	sfg3eþ	sjá
að	c	að
mömmu	nveþ	mamma
létti	sfg3eþ	létta
en	c	en
að	c	að
hún	fpven	hún
varð	sfg3eþ	verða
jafnframt	aa	jafnframt
dálítið	aa	dálítið
vonsvikin	lvensf	vonsvikinn
.	.	.
Hún	fpven	hún
hafði	sfg3eþ	hafa
auðvitað	aa	auðvitað
verið	ssg	vera
forvitin	lvensf	forvitinn
alveg	aa	alveg
eins	aa	eins
og	c	og
Ásta	nven-s	Ásta
.	.	.
«	«	«
Jæja	au	jæja
kelli	nven	kelli
mín	feven	minn
,	,	,
ég	fp1en	ég
skil	sfg1en	skilja
það	fpheo	það
.	.	.
Þið	fp2fn	þú
eruð	sfg2fn	vera
orðnar	sþgvfn	verða
nógu	lheþsf	nógur
stórar	lvfnsf	stór
til	ae	til
að	cn	að
eiga	sng	eiga
ykkar	fp2fe	þú
leyndarmál	nhfo	leyndarmál
.	.	.
Farðu	sbg2en	fara
bara	aa	bara
varlega	aa	varlega
ef	c	ef
þú	fp2en	þú
ferð	sfg2en	fara
aftur	aa	aftur
á	ao	á
þennan	fakeo	þessi
leynistað	nkeo	leynistaður
.	.	.
Er	sfg3en	vera
hann	fpken	hann
nokkuð	fohen	nokkur
á	aþ	á
hættulegum	lkeþsf	hættulegur
stað	nkeþ	staður
?	?	?
»	»	»
«	«	«
Nei	au	nei
nei	au	nei
,	,	,
hann	fpken	hann
er	sfg3en	vera
ekkert	fohen	enginn
svoleiðis	aa	svoleiðis
,	,	,
»	»	»
svaraði	sfg3eþ	svara
Ásta	nven-s	Ásta
sannfærandi	lvenof	sannfærandi
og	c	og
mamma	nven	mamma
virtist	sfm3eþ	virða
ánægð	lvensf	ánægður
með	ao	með
það	fpheo	það
.	.	.
Ásta	nven-s	Ásta
fór	sfg3eþ	fara
snemma	aa	snemma
í	ao	í
háttinn	nkeog	háttur
og	c	og
mamma	nven	mamma
varð	sfg3eþ	verða
steinhissa	lvenof	steinhissa
þegar	c	þegar
hún	fpven	hún
lokaði	sfg3eþ	loka
dyrunum	nvfþg	dyr
inn	aa	inn
til	ae	til
sín	fpvee	sig
.	.	.
Það	fpheo	það
hafði	sfg3eþ	hafa
hún	fpven	hún
aldrei	aa	aldrei
gert	ssg	gera
fyrir	ao	fyrir
svefninn	nkeog	svefn
áður	aa	áður
.	.	.
Ásta	nven-s	Ásta
náði	sfg3eþ	ná
í	ao	í
dagbókina	nveog	dagbók
í	ao	í
skólatöskuna	nveog	skólataska
sína	feveo	sinn
og	c	og
lagðist	sfm3eþ	leggja
upp	aa	upp
í	ao	í
rúm	nheo	rúm
.	.	.
Hún	fpven	hún
fór	sfg3eþ	fara
oft	aa	oft
á	ao	á
bókasafnið	nheog	bókasafn
og	c	og
á	aþ	á
náttborðinu	nheþg	náttborð
hennar	fpvee	hún
var	sfg3eþ	vera
alltaf	aa	alltaf
bunki	nken	bunki
af	aþ	af
bókum	nvfþ	bók
.	.	.
Henni	fpveþ	hún
fannst	sfm3eþ	finna
gott	lhensf	góður
að	cn	að
lesa	sng	lesa
nokkra	fokfo	nokkur
kafla	nkfo	kafli
í	aþ	í
skemmtilegri	lveþsf	skemmtilegur
bók	nveþ	bók
fyrir	ao	fyrir
svefninn	nkeog	svefn
en	c	en
þetta	fahen	þessi
var	sfg3eþ	vera
allt	fohen	allur
öðruvísi	lhenof	öðruvísi
.	.	.
Það	fphen	það
var	sfg3eþ	vera
næstum	aa	næstum
því	fpheþ	það
eins	aa	eins
og	c	og
Eyvör	nven-s	Eyvör
væri	svg3eþ	vera
hjá	aþ	hjá
henni	fpveþ	hún
þegar	c	þegar
hún	fpven	hún
las	sfg3eþ	lesa
dagbókina	nveog	dagbók
og	c	og
það	fphen	það
var	sfg3eþ	vera
notaleg	lvensf	notalegur
tilfinning	nven	tilfinning
.	.	.
Henni	fpveþ	hún
fannst	sfm3eþ	finna
eins	aa	eins
og	c	og
þær	fpvfn	hún
væru	svg3fþ	vera
að	cn	að
spjalla	sng	spjalla
saman	aa	saman
í	aa	í
gegnum	ao	gegnum
bókina	nveog	bók
.	.	.
Hún	fpven	hún
las	sfg3eþ	lesa
nokkrar	fovfo	nokkur
dagbókarfærslur	nvfo	dagbókarfærsla
og	c	og
flissaði	sfg3eþ	flissa
upphátt	aa	upphátt
yfir	aþ	yfir
sumum	fovfþ	sumur
þeirra	fpvfe	hún
.	.	.
Hún	fpven	hún
Eyvör	nven-s	Eyvör
gat	sfg3eþ	geta
nú	aa	nú
verið	ssg	vera
dálítið	aa	dálítið
fyndin	lvensf	fyndinn
stundum	aa	stundum
.	.	.
Elsku	nvee	elska
Fletta	nven-s	Fletta
Ég	fp1en	ég
fór	sfg1eþ	fara
í	ao	í
ferðalag	nheo	ferðalag
með	aþ	með
skólakórnum	nkeþg	skólakór
um	ao	um
helgina	nveog	helgi
og	c	og
það	fphen	það
var	sfg3eþ	vera
rosalega	aa	rosalega
rosalega	aa	rosalega
leiðinlegt	lhensf	leiðinlegur
.	.	.
Ekki	aa	ekki
samt	aa	samt
allan	fokeo	allur
tímann	nkeog	tími
.	.	.
Ásta	nven-s	Ásta
var	sfg3eþ	vera
líka	aa	líka
með	aa	með
af	aþ	af
því	fpheþ	það
að	c	að
við	fp1fn	ég
erum	sfg1fn	vera
báðar	fovfn	báðir
í	aþ	í
kórnum	nkeþg	kór
.	.	.
Við	fp1fn	ég
æfum	sfg1fn	æfa
einu	tfheþ	einn
sinni	nheþ	sinn
í	aþ	í
viku	nveþ	vika
eftir	ao	eftir
skóla	nkeo	skóli
á	aþ	á
miðvikudögum	nkfþ	miðvikudagur
.	.	.
